File:,D:\04.Project\13.고성능차량하중이동제어\04.Logic\JSNDCT_CorneringLogicAdded\TuningTool\JSNDCT_Cornering.spm
Project:,
System:,
User:,
Vehicle:,
Vehicle Type:,
Date Time:,
Comment:,

Recording Time:,2020-08-26 수 AM 11:36:35 ~ 2020-08-26 수 AM 11:38:16
Save Time:,0.000 ~ 100.460 sec

,[FLAG],[VALUE],1.leu8VehicleSpd,2.lou8FlagRoll,3.ldu8FlagDive,4.lsu8FlagAdSquat,5.lsu8FlagDecAdSquat,6.lsu8FlagNoseDwAdSquat,7.lnu8FlagTurn,8.lcu8FlagCornering,9.lcs8DfCornering[0],10.lis8DfOffset[0],11.lcs8DfCornering[1],12.lcs8DfCornering[2],13.lcs8DfCornering[3],14.lis8DfOffset[1],15.lis8DfOffset[2],16.lis8DfOffset[3]
26.780,,,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26.790,,,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26.800,,,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26.810,,,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26.820,,,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26.830,,,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26.840,,,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26.850,,,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26.860,,,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26.870,,,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26.880,,,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26.890,,,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26.900,,,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26.910,,,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26.920,,,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26.930,,,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26.940,,,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26.950,,,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26.960,,,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26.970,,,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26.980,,,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26.990,,,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27.000,,,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27.010,,,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27.020,,,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27.030,,,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27.040,,,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27.050,,,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27.060,,,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27.070,,,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27.080,,,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27.090,,,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27.100,,,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27.110,,,68,0,1,0,0,0,0,0,0,20,0,0,0,20,60,60
27.120,,,68,0,1,0,0,0,0,0,0,20,0,0,0,20,60,60
27.130,,,68,0,1,0,0,0,0,0,0,20,0,0,0,20,60,60
27.140,,,68,0,1,0,0,0,0,0,0,20,0,0,0,20,60,60
27.150,,,68,0,1,0,0,0,0,0,0,20,0,0,0,20,60,60
27.160,,,68,0,1,0,0,0,0,0,0,20,0,0,0,20,60,60
27.170,,,68,0,1,0,0,0,0,0,0,20,0,0,0,20,60,60
27.180,,,68,0,1,0,0,0,0,0,0,20,0,0,0,20,60,60
27.190,,,68,0,1,0,0,0,0,0,0,20,0,0,0,20,60,60
27.200,,,67,0,1,0,0,0,0,0,0,20,0,0,0,20,60,60
27.210,,,67,0,1,0,0,0,0,0,0,20,0,0,0,20,60,60
27.220,,,67,0,1,0,0,0,0,0,0,20,0,0,0,20,60,60
27.230,,,67,0,1,0,0,0,0,0,0,20,0,0,0,20,60,60
27.240,,,67,0,1,0,0,0,0,0,0,20,0,0,0,20,60,60
27.250,,,67,0,1,0,0,0,0,0,0,20,0,0,0,20,60,60
27.260,,,67,0,1,0,0,0,0,0,0,20,0,0,0,20,60,60
27.270,,,67,0,1,0,0,0,0,0,0,20,0,0,0,20,60,60
27.280,,,67,0,1,0,0,0,0,0,0,20,0,0,0,20,60,60
27.290,,,67,0,1,0,0,0,0,0,0,20,0,0,0,20,60,60
27.300,,,66,0,1,0,0,0,0,0,0,20,0,0,0,20,60,60
27.310,,,66,0,1,0,0,0,0,0,0,20,0,0,0,20,60,60
27.320,,,66,0,1,0,0,0,0,0,0,20,0,0,0,20,60,60
27.330,,,66,0,1,0,0,0,0,0,0,20,0,0,0,20,60,60
27.340,,,66,0,1,0,0,0,0,0,0,20,0,0,0,20,60,60
27.350,,,66,0,1,0,0,0,0,0,0,20,0,0,0,20,60,60
27.360,,,66,0,1,0,0,0,0,0,0,20,0,0,0,20,60,60
27.370,,,66,0,1,0,0,0,0,0,0,20,0,0,0,20,60,60
27.380,,,66,0,1,0,0,0,0,0,0,20,0,0,0,20,60,60
27.390,,,66,0,1,0,0,0,0,0,0,20,0,0,0,20,60,60
27.400,,,66,0,1,0,0,0,0,0,0,20,0,0,0,20,60,60
27.410,,,65,0,1,0,0,0,0,0,0,20,0,0,0,20,60,60
27.420,,,65,0,1,0,0,0,0,0,0,20,0,0,0,20,60,60
27.430,,,65,0,1,0,0,0,0,0,0,20,0,0,0,20,60,60
27.440,,,65,0,1,0,0,0,0,0,0,20,0,0,0,20,60,60
27.450,,,65,0,1,0,0,0,0,0,0,20,0,0,0,20,60,60
27.460,,,65,0,1,0,0,0,0,0,0,20,0,0,0,20,60,60
27.470,,,65,0,1,0,0,0,0,0,0,20,0,0,0,20,60,60
27.480,,,65,0,1,0,0,0,0,0,0,20,0,0,0,20,60,60
27.490,,,65,0,1,0,0,0,0,0,0,20,0,0,0,20,60,60
27.500,,,64,0,1,0,0,0,0,0,0,20,0,0,0,20,60,60
27.510,,,64,0,1,0,0,0,0,0,0,20,0,0,0,20,60,60
27.520,,,64,0,1,0,0,0,0,0,0,20,0,0,0,20,60,60
27.530,,,64,0,1,0,0,0,0,0,0,20,0,0,0,20,60,60
27.540,,,64,0,1,0,0,0,0,0,0,20,0,0,0,20,60,60
27.550,,,64,0,1,0,0,0,0,0,0,20,0,0,0,20,60,60
27.560,,,64,0,1,0,0,0,0,0,0,20,0,0,0,20,60,60
27.570,,,64,0,1,0,0,0,0,0,0,20,0,0,0,20,60,60
27.580,,,64,0,1,0,0,0,0,0,0,20,0,0,0,20,60,60
27.590,,,63,0,1,0,0,0,0,0,0,20,0,0,0,20,60,60
27.600,,,63,0,1,0,0,0,0,0,0,20,0,0,0,20,60,60
27.610,,,63,0,1,0,0,0,0,0,0,20,0,0,0,20,60,60
27.620,,,63,0,1,0,0,0,0,0,0,20,0,0,0,20,60,60
27.630,,,63,0,1,0,0,0,0,0,0,20,0,0,0,20,60,60
27.640,,,63,0,1,0,0,0,0,0,0,20,0,0,0,20,60,60
27.650,,,63,0,1,0,0,0,0,0,0,20,0,0,0,20,60,60
27.660,,,63,0,1,0,0,0,0,0,0,20,0,0,0,20,60,60
27.670,,,63,0,1,0,0,0,0,0,0,20,0,0,0,20,60,60
27.680,,,62,0,1,0,0,0,0,0,0,20,0,0,0,20,60,60
27.690,,,62,0,1,0,0,0,0,0,0,20,0,0,0,20,60,60
27.700,,,62,0,1,0,0,0,0,0,0,20,0,0,0,20,60,60
27.710,,,62,0,1,0,0,0,0,0,0,20,0,0,0,20,60,60
27.720,,,62,0,1,0,0,0,0,0,0,20,0,0,0,20,60,60
27.730,,,62,0,1,0,0,0,0,0,0,20,0,0,0,20,60,60
27.740,,,62,0,1,0,0,0,0,0,0,20,0,0,0,20,60,60
27.750,,,62,0,1,0,0,0,0,0,0,20,0,0,0,20,60,60
27.760,,,62,0,1,0,0,0,0,0,0,20,0,0,0,20,60,60
27.770,,,61,0,1,0,0,0,0,0,0,20,0,0,0,20,60,60
27.780,,,61,0,1,0,0,0,0,0,0,20,0,0,0,20,60,60
27.790,,,61,0,1,0,0,0,0,0,0,20,0,0,0,20,60,60
27.800,,,61,0,1,0,0,0,0,0,0,20,0,0,0,20,60,60
27.810,,,61,0,1,0,0,0,0,0,0,20,0,0,0,20,60,60
27.820,,,61,0,1,0,0,0,0,0,0,20,0,0,0,20,60,60
27.830,,,61,0,1,0,0,0,0,0,0,20,0,0,0,20,60,60
27.840,,,61,0,1,0,0,0,0,0,0,20,0,0,0,20,60,60
27.850,,,61,0,1,0,0,0,0,0,0,20,0,0,0,20,60,60
27.860,,,60,0,1,0,0,0,0,0,0,20,0,0,0,20,60,60
27.870,,,60,0,1,0,0,0,0,0,0,20,0,0,0,20,60,60
27.880,,,60,0,1,0,0,0,0,0,0,20,0,0,0,20,60,60
27.890,,,60,0,1,0,0,0,0,0,0,20,0,0,0,20,60,60
27.900,,,60,0,1,0,0,0,0,0,0,20,0,0,0,20,60,60
27.910,,,60,0,1,0,0,0,0,0,0,20,0,0,0,20,60,60
27.920,,,60,0,1,0,0,0,0,0,0,20,0,0,0,20,60,60
27.930,,,60,0,1,0,0,0,0,0,0,20,0,0,0,20,60,60
27.940,,,60,0,1,0,0,0,0,0,0,20,0,0,0,20,60,60
27.950,,,60,0,1,0,0,0,0,0,0,20,0,0,0,20,60,60
27.960,,,59,0,1,0,0,0,0,0,0,20,0,0,0,20,60,60
27.970,,,59,0,1,0,0,0,0,0,0,20,0,0,0,20,60,60
27.980,,,59,0,1,0,0,0,0,0,0,20,0,0,0,20,60,60
27.990,,,59,0,1,0,0,0,0,0,0,19,0,0,0,19,58,58
28.000,,,59,0,1,0,0,0,0,0,0,19,0,0,0,19,57,57
28.010,,,59,0,1,0,0,0,0,0,0,18,0,0,0,18,56,56
28.020,,,59,0,1,0,0,0,0,0,0,18,0,0,0,18,55,55
28.030,,,59,0,1,0,0,0,0,0,0,18,0,0,0,18,54,54
28.040,,,59,0,1,0,0,0,0,0,0,17,0,0,0,17,52,52
28.050,,,59,0,1,0,0,0,0,0,0,17,0,0,0,17,51,51
28.060,,,59,0,1,0,0,0,0,0,0,16,0,0,0,16,50,50
28.070,,,59,0,1,0,0,0,0,0,0,16,0,0,0,16,49,49
28.080,,,58,0,1,0,0,0,0,0,0,16,0,0,0,16,48,48
28.090,,,58,0,1,0,0,0,0,0,0,15,0,0,0,15,46,46
28.100,,,58,0,1,0,0,0,0,0,0,15,0,0,0,15,45,45
28.110,,,58,0,1,0,0,0,0,0,0,14,0,0,0,14,44,44
28.120,,,58,0,1,0,0,0,0,0,0,14,0,0,0,14,43,43
28.130,,,58,0,1,0,0,0,0,0,0,14,0,0,0,14,42,42
28.140,,,58,0,1,0,0,0,0,0,0,13,0,0,0,13,40,40
28.150,,,57,0,1,0,0,0,0,0,0,13,0,0,0,13,39,39
28.160,,,58,0,1,0,0,0,0,0,0,12,0,0,0,12,38,38
28.170,,,57,0,1,0,0,0,0,0,0,12,0,0,0,12,37,37
28.180,,,57,0,1,0,0,0,0,0,0,12,0,0,0,12,36,36
28.190,,,57,0,1,0,0,0,0,0,0,11,0,0,0,11,34,34
28.200,,,57,0,1,0,0,0,0,0,0,11,0,0,0,11,33,33
28.210,,,57,0,1,0,0,0,0,0,0,10,0,0,0,10,32,32
28.220,,,57,0,1,0,0,0,0,0,0,10,0,0,0,10,31,31
28.230,,,57,0,1,0,0,0,0,0,0,10,0,0,0,10,30,30
28.240,,,57,0,1,0,0,0,0,0,0,9,0,0,0,9,28,28
28.250,,,57,0,1,0,0,0,0,0,0,9,0,0,0,9,27,27
28.260,,,57,0,1,0,0,0,0,0,0,8,0,0,0,8,26,26
28.270,,,57,0,1,0,0,0,0,0,0,8,0,0,0,8,25,25
28.280,,,57,0,1,0,0,0,0,0,0,8,0,0,0,8,24,24
28.290,,,57,0,1,0,0,0,0,0,0,7,0,0,0,7,22,22
28.300,,,56,0,1,0,0,0,0,0,0,7,0,0,0,7,21,21
28.310,,,56,0,1,0,0,0,0,0,0,6,0,0,0,6,20,20
28.320,,,56,0,1,0,0,0,0,0,0,6,0,0,0,6,19,19
28.330,,,56,0,1,0,0,0,0,0,0,6,0,0,0,6,18,18
28.340,,,56,0,1,0,0,0,0,0,0,5,0,0,0,5,16,16
28.350,,,56,0,1,0,0,0,0,0,0,5,0,0,0,5,15,15
28.360,,,56,0,1,0,0,0,0,0,0,4,0,0,0,4,14,14
28.370,,,56,0,1,0,0,0,0,0,0,4,0,0,0,4,13,13
28.380,,,56,0,1,0,0,0,0,0,0,4,0,0,0,4,12,12
28.390,,,56,0,1,0,0,0,0,0,0,3,0,0,0,3,10,10
28.400,,,56,0,1,0,0,0,0,0,0,3,0,0,0,3,9,9
28.410,,,56,0,1,0,0,0,0,0,0,2,0,0,0,2,8,8
28.420,,,56,0,1,0,0,0,0,0,0,2,0,0,0,2,7,7
28.430,,,56,0,1,0,0,0,0,0,0,2,0,0,0,2,6,6
28.440,,,56,0,1,0,0,0,0,0,0,1,0,0,0,1,4,4
28.450,,,55,0,1,0,0,0,0,0,0,1,0,0,0,1,3,3
28.460,,,55,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2
28.470,,,55,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
28.480,,,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28.490,,,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28.500,,,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28.510,,,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28.520,,,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28.530,,,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28.540,,,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28.550,,,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28.560,,,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28.570,,,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28.580,,,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28.590,,,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28.600,,,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28.610,,,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28.620,,,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28.630,,,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28.640,,,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28.650,,,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28.660,,,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28.670,,,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28.680,,,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28.690,,,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28.700,,,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28.710,,,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28.720,,,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28.730,,,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28.740,,,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28.750,,,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28.760,,,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28.770,,,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28.780,,,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28.790,,,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28.800,,,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28.810,,,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28.820,,,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28.830,,,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28.840,,,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28.850,,,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28.860,,,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28.870,,,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28.880,,,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28.890,,,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28.900,,,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28.910,,,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28.920,,,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28.930,,,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28.940,,,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28.950,,,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28.960,,,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28.970,,,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28.980,,,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28.990,,,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29.000,,,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29.010,,,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29.020,,,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29.030,,,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29.040,,,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29.050,,,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29.060,,,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29.070,,,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29.080,,,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29.090,,,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29.100,,,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29.110,,,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29.120,,,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29.130,,,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29.140,,,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29.150,,,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29.160,,,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29.170,,,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29.180,,,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29.190,,,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29.200,,,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29.210,,,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29.220,,,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29.230,,,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29.240,,,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29.250,,,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29.260,,,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29.270,,,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29.280,,,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29.290,,,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29.300,,,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29.310,,,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29.320,,,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29.330,,,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29.340,,,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29.350,,,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29.360,,,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29.370,,,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29.380,,,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29.390,,,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29.400,,,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29.410,,,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29.420,,,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29.430,,,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29.440,,,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29.450,,,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29.460,,,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29.470,,,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29.480,,,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29.490,,,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29.500,,,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29.510,,,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29.520,,,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29.530,,,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29.540,,,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29.550,,,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29.560,,,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29.570,,,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29.580,,,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29.590,,,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29.600,,,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29.610,,,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29.620,,,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29.630,,,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29.640,,,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29.650,,,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29.660,,,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29.670,,,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29.680,,,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29.690,,,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29.700,,,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29.710,,,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29.720,,,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29.730,,,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29.740,,,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29.750,,,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29.760,,,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29.770,,,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29.780,,,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29.790,,,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29.800,,,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29.810,,,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29.820,,,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29.830,,,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29.840,,,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29.850,,,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29.860,,,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29.870,,,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29.880,,,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29.890,,,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29.900,,,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29.910,,,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29.920,,,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29.930,,,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29.940,,,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29.950,,,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29.960,,,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29.970,,,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29.980,,,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29.990,,,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30.000,,,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30.010,,,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30.020,,,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30.030,,,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30.040,,,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30.050,,,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30.060,,,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30.070,,,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30.080,,,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30.090,,,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30.100,,,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30.110,,,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30.120,,,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30.130,,,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30.140,,,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30.150,,,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30.160,,,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30.170,,,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30.180,,,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30.190,,,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30.200,,,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30.210,,,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30.220,,,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30.230,,,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30.240,,,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30.250,,,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30.260,,,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30.270,,,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30.280,,,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30.290,,,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30.300,,,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30.310,,,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30.320,,,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30.330,,,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30.340,,,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
